image_path,label_path,filename,split,annotations,num_pitches,avg_visible_keypoints,augmented,augmentation_type
field_dataset/train/images_augmented/798b45_7_8_png.rf.2653022d17614f515ec700dac98d2e10_rot180.jpg,field_dataset/train/labels_augmented/798b45_7_8_png.rf.2653022d17614f515ec700dac98d2e10_rot180.txt,798b45_7_8_png.rf.2653022d17614f515ec700dac98d2e10_rot180.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.5, 'y_center': 0.41478407407407414, 'width': 1.0, 'height': 0.7800094444444444, 'keypoints': [(0.02380953125, 0.2674343518518518, 0), (0.02380953125, 0.4263250925925926, 0), (0.02380953125, 0.5047387962962963, 0), (0.02380953125, 0.6656930555555556, 0), (0.019841249999999998, 0.7420432407407408, 0), (0.019841249999999998, 0.8988704629629629, 0), (0.08994708333333333, 0.5068023148148149, 0), (0.08994708333333333, 0.6656930555555556, 0), (0.18783067708333334, 0.5852159259259259, 0), (0.29365078125, 0.4283886111111111, 0), (0.29629630208333335, 0.5068023148148149, 0), (0.29894182291666666, 0.6656930555555556, 0), (0.29894182291666666, 0.7441067592592593, 0), (0.98545734375, 0.7460213888888889, 2), (0.9686706770833333, 0.6398256481481481, 2), (0.9491760416666667, 0.5021339814814816, 2), (0.8910563020833333, 0.0645688888888889, 2), (0.45192057291666665, 0.7441008333333333, 2), (0.3720906770833333, 0.6967412037037037, 2), (0.24581703124999998, 0.622677962962963, 2), (0.08355713541666665, 0.5267759259259259, 2), (0.23631390625000004, 0.6723994444444444, 2), (0.24128010416666668, 0.7200520370370371, 2), (0.05792437500000003, 0.6349356481481482, 2), (0.3459269270833333, 0.7970124074074074, 2), (0.2622741666666666, 0.7621925925925925, 2), (0.17523395833333333, 0.7267433333333333, 2), (0.9761904687499999, 0.6656930555555556, 0), (0.98015875, 0.7420432407407408, 0), (0.9761904687499999, 0.9009339814814814, 0), (0.40211640625, 0.5852159259259259, 0), (0.7681884895833333, 0.6009946296296296, 2)], 'num_visible_keypoints': 15}]",1,15.0,True,rotation_180
field_dataset/train/images_augmented/798b45_9_15_png.rf.67119bfaacb036705af9f8f4d9ce0eb0_rot270.jpg,field_dataset/train/labels_augmented/798b45_9_15_png.rf.67119bfaacb036705af9f8f4d9ce0eb0_rot270.txt,798b45_9_15_png.rf.67119bfaacb036705af9f8f4d9ce0eb0_rot270.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.5982638888888889, 'y_center': 0.4901041666666667, 'width': 0.5817129629629629, 'height': 0.9802083333333333, 'keypoints': [(0.3200749074074074, 0.5045063541666667, 2), (0.34063777777777776, 0.5566782291666666, 2), (0.3604483333333333, 0.6073059375, 2), (0.4063764814814815, 0.7213478125, 2), (0.44403629629629626, 0.8122011979166667, 2), (0.512375925925926, 0.97383578125, 2), (0.3677839814814815, 0.5676565625000001, 2), (0.4168237037037037, 0.6749933333333333, 2), (0.3981575, 0.5661634895833334, 2), (0.35902962962962964, 0.43139906250000004, 2), (0.3875053703703704, 0.4797867708333333, 2), (0.4320712962962963, 0.5554002604166667, 2), (0.48895222222222223, 0.650734375, 2), (0.381230462962963, 0.09220322916666668, 2), (0.45150888888888885, 0.09117468750000002, 2), (0.545794537037037, 0.09021187499999994, 2), (0.8494729629629629, 0.08776296875, 2), (0.7095679166666666, 0.48284462962962965, 0), (0.7121610416666667, 0.5413237037037036, 0), (0.7095679166666666, 0.656742962962963, 0), (0.7121610416666667, 0.7182999074074075, 0), (0.80292109375, 0.5998027777777778, 0), (0.9066468229166667, 0.5382459259259259, 0), (0.9066468229166667, 0.6582818518518518, 0), (0.9805514062499999, 0.3628086111111111, 0), (0.9805514062499999, 0.48130574074074073, 0), (0.9805514062499999, 0.5382459259259259, 0), (0.97666171875, 0.6582818518518518, 0), (0.97666171875, 0.715222037037037, 0), (0.97666171875, 0.8337191666666667, 0), (0.47014296296296293, 0.21293770833333336, 2), (0.6084353124999999, 0.5982638888888889, 0)], 'num_visible_keypoints': 18}]",1,18.0,True,rotation_270
field_dataset/train/images_augmented/a9f16c_0_4_png.rf.14858ab90be0678eff4d777df116dcd5_rot90.jpg,field_dataset/train/labels_augmented/a9f16c_0_4_png.rf.14858ab90be0678eff4d777df116dcd5_rot90.txt,a9f16c_0_4_png.rf.14858ab90be0678eff4d777df116dcd5_rot90.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.37870370370370365, 'y_center': 0.5, 'width': 0.7574074074074074, 'height': 1.0, 'keypoints': [(0.7510859259259259, 0.3661484375, 2), (0.7135173148148148, 0.31066916666666666, 2), (0.6749780555555556, 0.25504953125, 2), (0.5876527777777778, 0.1324346875, 2), (0.5117360185185185, 0.02635609375, 2), (0.019841249999999998, 0.9258622222222223, 0), (0.6698475925925926, 0.29823046875, 2), (0.5784899074074075, 0.1807853125, 2), (0.6270040740740741, 0.29714520833333335, 2), (0.700828611111111, 0.44042447916666666, 2), (0.651853888888889, 0.3880703125, 2), (0.5709490740740741, 0.3056052083333333, 2), (0.467352037037037, 0.20164401041666666, 2), (0.7070924074074074, 0.7862316666666668, 2), (0.6036003703703703, 0.7859138020833334, 2), (0.4662087962962963, 0.7856846354166667, 2), (0.023668148148148105, 0.7778171354166666, 2), (0.7037036979166668, 0.471017037037037, 0), (0.70634921875, 0.5471585185185185, 0), (0.7037036979166668, 0.6974377777777778, 0), (0.70634921875, 0.7775867592592592, 0), (0.7989418229166667, 0.6233, 0), (0.9047619270833334, 0.5431511111111111, 0), (0.9047619270833334, 0.6994414814814814, 0), (0.98015875, 0.3147266666666667, 0), (0.98015875, 0.46901333333333334, 0), (0.98015875, 0.5431511111111111, 0), (0.9761904687499999, 0.6994414814814814, 0), (0.9761904687499999, 0.7735792592592593, 0), (0.9761904687499999, 0.9278659259259259, 0), (0.5676112962962963, 0.6642777604166666, 2), (0.5243433333333334, 0.9134849479166667, 2)], 'num_visible_keypoints': 18}]",1,18.0,True,rotation_90
field_dataset/train/images_augmented/a9f16c_2_10_png.rf.ced8dc64272d01caa3955205fad774c6_rot270.jpg,field_dataset/train/labels_augmented/a9f16c_2_10_png.rf.ced8dc64272d01caa3955205fad774c6_rot270.txt,a9f16c_2_10_png.rf.ced8dc64272d01caa3955205fad774c6_rot270.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.6157407407407407, 'y_center': 0.5, 'width': 0.7685185185185185, 'height': 1.0, 'keypoints': [(0.24489472222222225, 0.5743597395833333, 2), (0.27811444444444444, 0.6265810416666666, 2), (0.3131656481481482, 0.6788202604166667, 2), (0.3908101851851852, 0.7931316145833334, 2), (0.45672694444444445, 0.8864083333333334, 2), (0.019841249999999998, 0.9247746296296296, 0), (0.31867092592592594, 0.63901703125, 2), (0.4007637037037037, 0.7494136979166667, 2), (0.3628110185185185, 0.6410925520833333, 2), (0.29339027777777776, 0.5051371354166667, 2), (0.3383551851851852, 0.5541915625, 2), (0.4102386111111111, 0.63229078125, 2), (0.5038150925925926, 0.7303639583333333, 2), (0.29783305555555556, 0.17516734374999998, 2), (0.39691675925925923, 0.17698109374999993, 2), (0.5303254629629629, 0.17950390625, 2), (0.9545746296296296, 0.19276359374999996, 2), (0.7037036979166668, 0.46325694444444443, 0), (0.70634921875, 0.5405153703703705, 0), (0.7037036979166668, 0.6929992592592593, 0), (0.70634921875, 0.7743238888888889, 0), (0.7989418229166667, 0.6177738888888888, 0), (0.9047619270833334, 0.5364491666666666, 0), (0.9047619270833334, 0.6950323148148149, 0), (0.98015875, 0.30467370370370367, 0), (0.98015875, 0.4612237962962963, 0), (0.98015875, 0.5364491666666666, 0), (0.9761904687499999, 0.6950323148148149, 0), (0.9761904687499999, 0.7702576851851851, 0), (0.9761904687499999, 0.9268077777777778, 0), (0.42452101851851853, 0.2942768229166667, 2), (0.47819259259259256, 0.05437125000000009, 2)], 'num_visible_keypoints': 18}]",1,18.0,True,rotation_270
field_dataset/train/images_augmented/a9f16c_9_2_png.rf.6fbaa20ee1d6735374150de418cd2c96_rot90.jpg,field_dataset/train/labels_augmented/a9f16c_9_2_png.rf.6fbaa20ee1d6735374150de418cd2c96_rot90.txt,a9f16c_9_2_png.rf.6fbaa20ee1d6735374150de418cd2c96_rot90.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.36901037037037043, 'y_center': 0.5118693229166666, 'width': 0.7380208333333333, 'height': 0.97626140625, 'keypoints': [(0.7251907407407407, 0.49076911458333333, 2), (0.693543888888889, 0.43889161458333337, 2), (0.6614075925925926, 0.38733072916666667, 2), (0.5911022222222222, 0.27558296875, 2), (0.5314307407407408, 0.18504848958333334, 2), (0.42831694444444446, 0.033126927083333334, 2), (0.6546075925925926, 0.4260353645833333, 2), (0.5792305555555556, 0.3180147395833333, 2), (0.6122912037037037, 0.42321078125, 2), (0.6737452777777777, 0.5575643229166667, 2), (0.6318671296296297, 0.50903078125, 2), (0.5644493518518519, 0.43139390625, 2), (0.4779751851851852, 0.33377307291666664, 2), (0.6582077777777777, 0.8873660416666667, 2), (0.5585931481481481, 0.8846491145833333, 2), (0.4224435185185186, 0.8803212499999999, 2), (0.4973544791666667, 0.9047619444444445, 0), (0.7037036979166668, 0.3015873148148148, 0), (0.70634921875, 0.4021163888888889, 0), (0.703898125, 0.6000578703703704, 0), (0.70634921875, 0.7063491666666666, 0), (0.7989418229166667, 0.5026454629629629, 0), (0.9047619270833334, 0.39682537037037036, 0), (0.9047619270833334, 0.6031746296296296, 0), (0.9820027604166667, 0.09249129629629631, 0), (0.98015875, 0.29894175925925925, 0), (0.98015875, 0.39682537037037036, 0), (0.9761904687499999, 0.6031746296296296, 0), (0.98015875, 0.7010582407407407, 0), (0.9761904687499999, 0.9047619444444445, 0), (0.5322043518518519, 0.76623046875, 2), (0.6005291145833334, 0.5, 0)], 'num_visible_keypoints': 17}]",1,17.0,True,rotation_90
field_dataset/train/images_augmented/a9f16c_9_8_png.rf.e44f5253dbec8e56a1d17dcbc61f3041_rot180.jpg,field_dataset/train/labels_augmented/a9f16c_9_8_png.rf.e44f5253dbec8e56a1d17dcbc61f3041_rot180.txt,a9f16c_9_8_png.rf.e44f5253dbec8e56a1d17dcbc61f3041_rot180.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.5, 'y_center': 0.364364537037037, 'width': 1.0, 'height': 0.7249747222222223, 'keypoints': [(0.6442932291666666, 0.7201208333333333, 2), (0.7097290104166667, 0.6766492592592592, 2), (0.7761189583333333, 0.6333333333333333, 2), (0.9267517187500001, 0.5316623148148147, 2), (0.019841249999999998, 0.7813975925925926, 0), (0.019841249999999998, 0.9271597222222222, 0), (0.724609375, 0.6250216666666666, 2), (0.8666931250000001, 0.5189814814814815, 2), (0.7277038541666667, 0.5698459259259259, 2), (0.55704140625, 0.6598596296296296, 2), (0.6173258333333334, 0.6038194444444445, 2), (0.7166503645833333, 0.510102037037037, 2), (0.8428955208333333, 0.3874565740740741, 2), (0.14599203124999993, 0.6661747222222223, 2), (0.14511718750000002, 0.5449436111111111, 2), (0.14573770833333333, 0.3787289814814815, 2), (0.4973544791666667, 0.9290775925925926, 0), (0.7037036979166668, 0.49179129629629625, 0), (0.70634921875, 0.5646723148148148, 0), (0.7037036979166668, 0.7085165740740741, 0), (0.70634921875, 0.7852334259259259, 0), (0.7989418229166667, 0.6375534259259259, 0), (0.9047619270833334, 0.5608364814814815, 0), (0.9047619270833334, 0.7104344444444444, 0), (0.98015875, 0.34219333333333335, 0), (0.98015875, 0.489873425925926, 0), (0.98015875, 0.5608364814814815, 0), (0.9761904687499999, 0.7104344444444444, 0), (0.98015875, 0.7813975925925926, 0), (0.9761904687499999, 0.9290775925925926, 0), (0.2928873437499999, 0.498484537037037, 2), (0.6005291145833334, 0.635635462962963, 0)], 'num_visible_keypoints': 15}]",1,15.0,True,rotation_180
field_dataset/train/images_augmented/c01561_7_1_png.rf.73cbbcba2742dd0f925ef600026c96c2_rot90.jpg,field_dataset/train/labels_augmented/c01561_7_1_png.rf.73cbbcba2742dd0f925ef600026c96c2_rot90.txt,c01561_7_1_png.rf.73cbbcba2742dd0f925ef600026c96c2_rot90.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.35732055555555553, 'y_center': 0.5, 'width': 0.7146412037037037, 'height': 1.0, 'keypoints': [(0.6936265740740741, 0.58392203125, 2), (0.6705005555555555, 0.5199368229166667, 2), (0.6478381481481481, 0.45777692708333334, 2), (0.5943708333333333, 0.3197575520833333, 2), (0.5482142592592593, 0.2070409375, 2), (0.467495, 0.013353072916666665, 2), (0.6352826851851852, 0.5084838541666666, 2), (0.5778311111111111, 0.37892682291666663, 2), (0.5931962037037037, 0.5021738020833334, 2), (0.6368656481481482, 0.6798688020833333, 2), (0.6029200925925926, 0.6205334895833333, 2), (0.5481824074074073, 0.5283797395833333, 2), (0.4790185185185185, 0.41594593750000003, 2), (0.5026455208333334, 0.09523805555555556, 0), (0.5, 0.3994709259259259, 0), (0.4981648958333333, 0.60136, 0), (0.4973544791666667, 0.9047619444444445, 0), (0.7037036979166668, 0.3015873148148148, 0), (0.70634921875, 0.4021163888888889, 0), (0.7037036979166668, 0.6005290740740741, 0), (0.7096150520833333, 0.7105758333333334, 0), (0.7989418229166667, 0.5026454629629629, 0), (0.9017578125, 0.39510999999999996, 0), (0.9047619270833334, 0.6031746296296296, 0), (0.98015875, 0.09523805555555556, 0), (0.98015875, 0.29894175925925925, 0), (0.98015875, 0.39682537037037036, 0), (0.9761904687499999, 0.6031746296296296, 0), (0.98015875, 0.7010582407407407, 0), (0.9785115624999999, 0.9026258333333333, 0), (0.4785300925925926, 0.9845215104166667, 2), (0.6005291145833334, 0.5, 0)], 'num_visible_keypoints': 14}]",1,14.0,True,rotation_90
field_dataset/train/images_augmented/c01561_7_2_png.rf.fb621560c48ba937983347a95390fcee_rot270.jpg,field_dataset/train/labels_augmented/c01561_7_2_png.rf.fb621560c48ba937983347a95390fcee_rot270.txt,c01561_7_2_png.rf.fb621560c48ba937983347a95390fcee_rot270.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.6328703703703704, 'y_center': 0.5, 'width': 0.7342592592592593, 'height': 1.0, 'keypoints': [(0.2717700925925926, 0.55381671875, 2), (0.3021448148148148, 0.63075359375, 2), (0.33151407407407407, 0.7002258333333333, 2), (0.402615, 0.86485796875, 2), (0.4606300925925926, 1.0, 2), (0.019841249999999998, 0.9281280555555556, 0), (0.3429217592592593, 0.6380635416666667, 2), (0.41729601851851855, 0.7900390625, 2), (0.3888274074074074, 0.6339253645833334, 2), (0.3323639814814815, 0.4426269270833333, 2), (0.37467805555555556, 0.5102640625, 2), (0.4416775, 0.6133382291666667, 2), (0.530584537037037, 0.7438334375, 2), (0.5026455208333334, 0.33567018518518515, 0), (0.5, 0.5590559259259259, 0), (0.5, 0.7105697222222223, 0), (0.4973544791666667, 0.9300705555555555, 0), (0.7037036979166668, 0.48718398148148145, 0), (0.70634921875, 0.5609984259259259, 0), (0.7037036979166668, 0.7066848148148148, 0), (0.70634921875, 0.7843841666666667, 0), (0.7989418229166667, 0.6348128703703704, 0), (0.9047619270833334, 0.5571134259259259, 0), (0.9047619270833334, 0.7086273148148148, 0), (0.98015875, 0.33567018518518515, 0), (0.98015875, 0.48524148148148144, 0), (0.98015875, 0.5571134259259259, 0), (0.9761904687499999, 0.7086273148148148, 0), (0.98015875, 0.7804992592592593, 0), (0.9761904687499999, 0.9300705555555555, 0), (0.492607037037037, 0.10755817708333337, 2), (0.6005291145833334, 0.6328703703703704, 0)], 'num_visible_keypoints': 13}]",1,13.0,True,rotation_270
field_dataset/train/images_augmented/cd987c_9_7_png.rf.ad1cf6aa508b69ff16eee1e07b1130b6_rot270.jpg,field_dataset/train/labels_augmented/cd987c_9_7_png.rf.ad1cf6aa508b69ff16eee1e07b1130b6_rot270.txt,cd987c_9_7_png.rf.ad1cf6aa508b69ff16eee1e07b1130b6_rot270.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.5429578703703704, 'y_center': 0.5, 'width': 0.44382953703703704, 'height': 1.0, 'keypoints': [(0.35781175925925923, 0.9625072395833333, 2), (0.02380953125, 0.2962962962962963, 0), (0.02380953125, 0.39682537037037036, 0), (0.02380953125, 0.6031746296296296, 0), (0.019841249999999998, 0.7010582407407407, 0), (0.019841249999999998, 0.9021163888888889, 0), (0.08994708333333333, 0.3994709259259259, 0), (0.08994708333333333, 0.6031746296296296, 0), (0.18783067708333334, 0.5, 0), (0.3830222222222222, 0.8819768229166667, 2), (0.4221385185185185, 0.9304363020833333, 2), (0.29894182291666666, 0.6031746296296296, 0), (0.29894182291666666, 0.7037037037037037, 0), (0.3391106481481482, 0.5693209374999999, 2), (0.39748777777777783, 0.5639576041666666, 2), (0.47671972222222225, 0.5570180208333333, 2), (0.7257923148148148, 0.535499375, 2), (0.3585301851851852, 0.26286609375000003, 2), (0.390774537037037, 0.21454526041666666, 2), (0.4439267592592593, 0.13785151041666666, 2), (0.5163871296296296, 0.03403088541666677, 2), (0.41205120370370374, 0.12978635416666673, 2), (0.3825794444444444, 0.13197171875000002, 2), (0.4473024074074074, 0.016124322916666656, 2), (0.3288589814814815, 0.19674031250000001, 2), (0.3538977777777778, 0.14633161458333332, 2), (0.37968509259259264, 0.09379151041666667, 2), (0.9761904687499999, 0.6031746296296296, 0), (0.98015875, 0.7010582407407407, 0), (0.9761904687499999, 0.9047619444444445, 0), (0.43926490740740737, 0.6672541666666667, 2), (0.4292757407407407, 0.4553205208333334, 2)], 'num_visible_keypoints': 19}]",1,19.0,True,rotation_270
field_dataset/train/images_augmented/cd987c_9_8_png.rf.6c3ebf27298d2a48adca6e2d08bf9e25_rot270.jpg,field_dataset/train/labels_augmented/cd987c_9_8_png.rf.6c3ebf27298d2a48adca6e2d08bf9e25_rot270.txt,cd987c_9_8_png.rf.6c3ebf27298d2a48adca6e2d08bf9e25_rot270.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.5648400925925926, 'y_center': 0.5, 'width': 0.5189742592592593, 'height': 1.0, 'keypoints': [(0.02380953125, 0.09259259259259259, 0), (0.02380953125, 0.2962962962962963, 0), (0.02380953125, 0.39682537037037036, 0), (0.021317552083333333, 0.6036096296296297, 0), (0.019841249999999998, 0.7010582407407407, 0), (0.019841249999999998, 0.9021163888888889, 0), (0.08994708333333333, 0.3994709259259259, 0), (0.08994708333333333, 0.6031746296296296, 0), (0.18783067708333334, 0.5, 0), (0.29365078125, 0.29894175925925925, 0), (0.29629630208333335, 0.3994709259259259, 0), (0.29894182291666666, 0.6031746296296296, 0), (0.29894182291666666, 0.7037037037037037, 0), (0.34747537037037035, 0.7275565104166667, 2), (0.4098875925925926, 0.7214646354166667, 2), (0.48912861111111117, 0.7119082291666666, 2), (0.7397497222222222, 0.6803466666666667, 2), (0.34752064814814815, 0.42224375000000003, 2), (0.3766185185185185, 0.3739191666666667, 2), (0.42312731481481486, 0.29748026041666664, 2), (0.48283777777777775, 0.20288338541666673, 2), (0.3917100925925926, 0.2920481250000001, 2), (0.36526601851851853, 0.29534911458333335, 2), (0.41794166666666666, 0.19010671874999996, 2), (0.3151719444444444, 0.35781859375, 2), (0.337664537037037, 0.3104527604166667, 2), (0.3618571296296296, 0.2563578125, 2), (0.4114628703703704, 0.14919536458333327, 2), (0.4540473148148148, 0.05751036458333336, 2), (0.9761904687499999, 0.9047619444444445, 0), (0.4587622222222222, 0.82623, 2), (0.43122212962962964, 0.6093343229166667, 2)], 'num_visible_keypoints': 18}]",1,18.0,True,rotation_270
field_dataset/train/images_augmented/cd987c_9_9_png.rf.1b15a76dabc794e46560b8de7c2d395a_rot90.jpg,field_dataset/train/labels_augmented/cd987c_9_9_png.rf.1b15a76dabc794e46560b8de7c2d395a_rot90.txt,cd987c_9_9_png.rf.1b15a76dabc794e46560b8de7c2d395a_rot90.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.42050055555555554, 'y_center': 0.5, 'width': 0.5688368518518518, 'height': 1.0, 'keypoints': [(0.022474791666666667, 0.09109064814814814, 0), (0.02380953125, 0.2962962962962963, 0), (0.0245365625, 0.3970076851851852, 0), (0.02380953125, 0.6031746296296296, 0), (0.019841249999999998, 0.7010582407407407, 0), (0.019841249999999998, 0.9021163888888889, 0), (0.08994708333333333, 0.3994709259259259, 0), (0.08994708333333333, 0.6031746296296296, 0), (0.18783067708333334, 0.5, 0), (0.29365078125, 0.29894175925925925, 0), (0.29629630208333335, 0.3994709259259259, 0), (0.29894182291666666, 0.6031746296296296, 0), (0.29936541666666666, 0.7057094444444445, 0), (0.655919537037037, 0.21407635416666665, 2), (0.5886893518518519, 0.22222833333333333, 2), (0.5020319444444443, 0.23256302083333333, 2), (0.2209429629629629, 0.26741692708333337, 2), (0.6600951851851852, 0.5513629166666667, 2), (0.6298562037037037, 0.6039495312500001, 2), (0.5815552777777777, 0.6863577604166667, 2), (0.5200002777777777, 0.78862125, 2), (0.6142415740740741, 0.6934883854166666, 2), (0.6441544444444445, 0.6893416145833334, 2), (0.5893461111111111, 0.8040925, 2), (0.6970149999999999, 0.6205853645833332, 2), (0.6720656481481482, 0.6762382812500001, 2), (0.6493303703703703, 0.7337172395833333, 2), (0.5973703703703703, 0.8511809895833333, 2), (0.5520074074074074, 0.9551476041666667, 2), (0.8753449999999999, 0.5631045370370371, 0), (0.5312575925925926, 0.10127291666666666, 2), (0.5621457407407406, 0.34614354166666667, 2)], 'num_visible_keypoints': 18}]",1,18.0,True,rotation_90
field_dataset/train/images_augmented/d82e7a_1_12_png.rf.19d6e387793946872712b100f516a83c_rot90.jpg,field_dataset/train/labels_augmented/d82e7a_1_12_png.rf.19d6e387793946872712b100f516a83c_rot90.txt,d82e7a_1_12_png.rf.19d6e387793946872712b100f516a83c_rot90.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.40472546296296297, 'y_center': 0.5, 'width': 0.6146231481481481, 'height': 1.0, 'keypoints': [(0.7056037962962962, 0.2681117708333333, 2), (0.6711829629629629, 0.21730838541666667, 2), (0.6351860185185185, 0.164703125, 2), (0.5539024074074075, 0.05213244791666667, 2), (0.019841249999999998, 0.718849537037037, 0), (0.019841249999999998, 0.842424537037037, 0), (0.6320682407407407, 0.20676921874999998, 2), (0.548885925925926, 0.09912317708333333, 2), (0.5916218518518519, 0.20558583333333333, 2), (0.6644707407407408, 0.33256609374999996, 2), (0.6186121296296296, 0.2860069791666667, 2), (0.5500148148148148, 0.21429286458333333, 2), (0.4602719444444444, 0.12224119791666667, 2), (0.6824362962962963, 0.6247273958333334, 2), (0.5998709259259258, 0.61534453125, 2), (0.49181435185185185, 0.6027450000000001, 2), (0.1855918518518519, 0.5676006250000001, 2), (0.6128110185185185, 0.94874265625, 2), (0.5524812037037037, 0.9983683333333333, 2), (0.7037036979166668, 0.657062037037037, 0), (0.70634921875, 0.7221014814814815, 0), (0.7989418229166667, 0.5969005555555555, 0), (0.9047619270833334, 0.5318610185185185, 0), (0.9047619270833334, 0.6586880555555555, 0), (0.98015875, 0.3464985185185185, 0), (0.98015875, 0.47169953703703704, 0), (0.98015875, 0.5318610185185185, 0), (0.9761904687499999, 0.6586880555555555, 0), (0.98015875, 0.718849537037037, 0), (0.9761904687499999, 0.8440505555555556, 0), (0.5625203703703703, 0.5118231249999999, 2), (0.5426893518518519, 0.7119483333333334, 2)], 'num_visible_keypoints': 19}]",1,19.0,True,rotation_90
field_dataset/train/images_augmented/d82e7a_4_10_png.rf.5343f324f93a22bd297dd2deafeaed4f_rot180.jpg,field_dataset/train/labels_augmented/d82e7a_4_10_png.rf.5343f324f93a22bd297dd2deafeaed4f_rot180.txt,d82e7a_4_10_png.rf.5343f324f93a22bd297dd2deafeaed4f_rot180.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.5, 'y_center': 0.3740740740740741, 'width': 1.0, 'height': 0.7481481481481481, 'keypoints': [(0.02380953125, 0.3211248148148148, 0), (0.02380953125, 0.47352537037037035, 0), (0.02380953125, 0.5487360185185185, 0), (0.02380953125, 0.7031158333333333, 0), (0.019841249999999998, 0.7763472222222223, 0), (0.019841249999999998, 0.9267686111111112, 0), (0.08994708333333333, 0.5507152777777778, 0), (0.08994708333333333, 0.7031158333333333, 0), (0.18783067708333334, 0.6259259259259259, 0), (0.29365078125, 0.4755046296296296, 0), (0.29629630208333335, 0.5507152777777778, 0), (0.29894182291666666, 0.7031158333333333, 0), (0.29894182291666666, 0.7783264814814814, 0), (0.97388171875, 0.6572069444444444, 2), (0.9746031770833333, 0.5340058333333333, 2), (0.9746709375, 0.3764977777777778, 2), (0.4973544791666667, 0.9287477777777777, 0), (0.5591972395833333, 0.6749366666666667, 2), (0.5036584895833334, 0.6204909259259259, 2), (0.41912770833333335, 0.5387593518518519, 2), (0.3107568229166666, 0.43375842592592595, 2), (0.4021280208333333, 0.5959796296296296, 2), (0.39892906250000004, 0.6509406481481481, 2), (0.2747582291666667, 0.5580941666666667, 2), (0.46941302083333336, 0.7411798148148148, 2), (0.4095420833333333, 0.7010078703703704, 2), (0.34908588541666663, 0.6605263888888888, 2), (0.21728359375000006, 0.5724511111111111, 2), (0.1074862499999999, 0.4985198148148148, 2), (0.9761904687499999, 0.9287477777777777, 0), (0.40211640625, 0.6259259259259259, 0), (0.8268644791666666, 0.5042843518518518, 2)], 'num_visible_keypoints': 16}]",1,16.0,True,rotation_180
field_dataset/train/images_augmented/d82e7a_4_13_png.rf.1c7bd96a911b0fe8e558f202d86c2010_rot270.jpg,field_dataset/train/labels_augmented/d82e7a_4_13_png.rf.1c7bd96a911b0fe8e558f202d86c2010_rot270.txt,d82e7a_4_13_png.rf.1c7bd96a911b0fe8e558f202d86c2010_rot270.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.6291666666666667, 'y_center': 0.5, 'width': 0.7416666666666667, 'height': 1.0, 'keypoints': [(0.02380953125, 0.3270062037037037, 0), (0.02380953125, 0.4780863888888889, 0), (0.02380953125, 0.5526454629629629, 0), (0.02380953125, 0.7056878703703704, 0), (0.019841249999999998, 0.7782848148148148, 0), (0.02197875, 0.9269313888888889, 0), (0.08994708333333333, 0.5546075925925925, 0), (0.08994708333333333, 0.7056878703703704, 0), (0.18783067708333334, 0.6291666666666667, 0), (0.29365078125, 0.48004851851851854, 0), (0.29629630208333335, 0.5546075925925925, 0), (0.29894182291666666, 0.7056878703703704, 0), (0.29894182291666666, 0.7802469444444444, 0), (0.3429036111111111, 0.9382039583333334, 2), (0.45422814814814816, 0.938098125, 2), (0.5965494444444445, 0.937611875, 2), (0.4973544791666667, 0.9293650925925926, 0), (0.3252206481481481, 0.56153359375, 2), (0.37322046296296296, 0.5129353645833333, 2), (0.44577185185185186, 0.4365539583333333, 2), (0.5394133333333334, 0.34006958333333337, 2), (0.39437935185185186, 0.41999510416666663, 2), (0.34560546296296296, 0.41825765625, 2), (0.42880861111111107, 0.30462645833333335, 2), (0.26457972222222226, 0.4820556770833334, 2), (0.30105611111111114, 0.4274230729166667, 2), (0.3367224074074074, 0.3735921354166667, 2), (0.4152705555555556, 0.25336708333333335, 2), (0.4805989814814815, 0.1561076041666667, 2), (0.9761904687499999, 0.9293650925925926, 0), (0.40211640625, 0.6291666666666667, 0), (0.48799916666666665, 0.8023844270833334, 2)], 'num_visible_keypoints': 16}]",1,16.0,True,rotation_270
